0.0625	32	14	0.5	0.937447960033	0
0.0009765625	0.25	19	0.5	0.999022624376	0
0.015625	4	1	0.5	0.984361990008	0
0.25	0.5	17	0.5	0.749791840133	0
0.015625	32	17	0.5	0.984361990008	0
256	16	17	0.5	-0.000832639467111	0
256	32	1	0.5	-0.000832639467111	0
1024	0.25	14	0.5	-0.000832639467111	0
1024	16	14	0.5	-0.000832639467111	0
0.00390625	2	8	0.5	0.996090497502	0
0.00390625	0.5	17	0.5	0.996090497502	0
0.015625	16	8	0.5	0.984361990008	0
0.0009765625	32	19	0.5	0.999022624376	0
0.25	16	17	0.5	0.749791840133	0
256	0.5	17	0.5	-0.000832639467111	0
16	16	17	0.5	-0.000832639467111	0
1024	32	1	0.5	-0.000832639467111	0
0.015625	32	10	0.5	0.984361990008	0
256	16	8	0.5	-0.000832639467111	0
0.00390625	2	17	0.5	0.996090497502	0
0.00390625	32	14	0.5	0.996090497502	0
256	2	8	0.5	-0.000832639467111	0
0.0625	32	1	0.5	0.937447960033	0
0.25	16	14	0.5	0.749791840133	0
0.0009765625	0.25	17	0.5	0.999022624376	0
16	2	17	0.5	-0.000832639467111	0
0.00390625	16	17	0.5	0.996090497502	0
0.25	0.0078125	19	0.770409745293	0.74659623493	0.408194477015
1024	0.25	1	0.587826688815	-0.000827875703156	0.173202258508
0.015625	0.25	14	0.5	0.984361990008	0
0.25	2	8	0.5	0.749791840133	0
0.0625	16	17	0.5	0.937447960033	0
0.00390625	32	17	0.5	0.996090497502	0
16	32	1	0.5	-0.000832639467111	0
16	32	17	0.5	-0.000832639467111	0
256	16	6	0.5	-0.000832639467111	0
0.25	32	1	0.5	0.749791840133	0
256	2	17	0.5	-0.000832639467111	0
256	32	17	0.5	-0.000832639467111	0
32	0.073	19	0.0	0.135904445951	0
46	0.064	14	0.996674972315	0.352505173361	0.996672203765
46	0.019	17	0.994964008859	0.426684930416	0.990038649437
10	0.073	1	0.749169435216	0.5361867922	0.773652052395
41	0.046	17	1.0	0.219381553997	1.0
23	0.046	8	0.985124584718	0.476974431479	0.985026321947
23	0.091	3	0.495016611296	0.491264109172	0.568057075964
50	0.037	17	0.00666389811739	0.692937574087	0.0289877850508
10	0.019	12	0.00665282392027	0.523075790341	0.0501041450826
28	0.046	1	0.714274640089	0.607483583095	0.742960069485
14	0.019	19	0.996727574751	0.533486521161	0.996677740864
14	0.019	17	0.0381090808416	0.488595969675	0.115613154766
28	0.082	14	0.00166112956811	0.196679748687	0.0288075202514
32	0.082	12	1.0	0.790211683651	1.0
36	0.019	3	0.301381506091	0.362918193788	0.297079115885
50	0.037	14	0.999964008859	0.44303561861	0.99833748846
10	0.064	8	0.0	0.441765983034	0
14	0.037	1	0.405744739756	0.495426415871	0.49735121871
10	0.046	5	0.00993632336656	0.446618159177	0.0326737881512
23	0.046	19	0.00498338870432	0.477109505367	0.040756957297
10	0.019	10	0.00995570321152	0.456041776279	0.0645231121403
36	0.055	8	0.998338870432	0.42480279622	0.99833748846
23	0.037	3	0.411470099668	0.45728528061	0.356006575425
5	0.019	10	0.00332779623477	0.494306026065	0.0167568680121
5	0.037	3	0.548172757475	0.453393460266	0.614152334528
50	0.019	10	0.00302879291251	1.56765742179	0.0289035453189
5	0.037	14	0.0	0.509431980144	0
41	0.064	8	0.00166112956811	0.0638946220521	0.0288075202514
23	0.046	12	0.00332225913621	0.792309234424	0.0289035453189
46	0.037	1	0.817859911406	0.669189337717	0.817694479985
10	0.028	19	0.925664451827	0.521880692875	0.927509967179
10	0.064	12	0.996677740864	0.414885831998	0.996672203765
10	0.019	8	0.0753266888151	0.485124463514	0.135625631024
46	0.091	3	0.176841085271	0.412422822708	0.304005277418
14	0.064	14	0.0	0.40399199071	0
14	0.037	3	0.0259219269103	0.432232192825	0.0609971277598
23	0.019	17	0.0	0.401420210812	0
10	0.046	1	0.369980620155	0.505877167253	0.466585315798
28	0.046	5	0.993363787375	0.459836289623	0.993349871045
41	0.046	8	0.998336101883	0.6130627421	0.998337479262
23	0.046	17	0.995019379845	0.526369316877	0.995009696831
46	0.064	1	0.16273255814	0.437100492536	0.293041302397
28	0.046	14	0.999994462901	0.683492730216	0.998337479262
46	0.064	12	0.00166112956811	-1.49430856611	0.0288075202514
41	0.064	12	1.0	0.308616513362	1.0
46	0.046	8	0.998338870432	0.593405256185	0.99833748846
23	0.055	1	0.334739756368	0.450361734806	0.443346330554
46	0.037	14	0.00332225913621	1.04037831991	0.0289035453189
14	0.028	19	0.0978543743079	0.49028971641	0.22119318177
10	0.019	17	0.888518826135	0.509072993982	0.894073383313
14	0.064	10	0.00166112956811	0.0687381630165	0
50	0.019	14	0.0394878183832	0.399543203507	0.112227076464
28	0.064	3	0.740221483942	0.666232040102	0.688815008533
23	0.046	1	0.539853266888	0.520728568912	0.606460649513
10	0.046	12	0.0	0.406911797099	0
41	0.037	1	0.116279069767	0.481924766516	0.248257962164
46	0.046	17	0.996677740864	-0.0141173582329	0.996672203765
28	0.037	14	0.00332779623477	0.536680188054	0.0167568680121
46	0.046	14	0.991716500554	0.286487600158	0.990016611296
32	0.082	17	0.00332779623477	0.458103833129	0.0289035453189
23	0.037	1	0.804487818383	0.566616209905	0.693768515045
23	0.091	8	1.0	0.473866778856	1.0
46	0.1	5	0.0	0.374254475397	0
14	0.046	17	0.00333333333333	0.542460233046	0.0408928138213
14	0.046	1	0.00334994462901	0.459181919672	0.040756957297
23	0.028	19	0.991716500554	0.525033869912	0.990038649437
50	0.019	3	0.467253599114	0.582868608455	0.421243058332
28	0.064	14	0.00166112956811	-1.95228789861	0.0288075202514
41	0.019	17	0.00496954595792	0.671261038875	0.0289035453189
46	0.046	3	0.63415282392	0.557131444044	0.625198523967
28	0.064	17	0.0049861572536	1.42182249299	0.0289035453189
46	0.046	12	0.995022148394	0.844881934106	0.995009669207
41	0.082	17	0.998338870432	0.16962541989	0.99833748846
32	0.046	17	0.996533776301	0.41424480896	0.990038649437
10	0.046	14	0.00166389811739	0.549031978464	6.79282621616e-05
46	0.046	5	0.0066334440753	-0.829345715137	0.0288075202514
23	0.091	12	0.0	0.0465363449024	0
46	0.1	14	0.998338870432	0.0473252875786	0.99833748846
28	0.037	5	0.00604651162791	0.395582079274	0
28	0.028	19	0.00333333333333	0.607568436134	0.0408928138213
28	0.019	3	0.144916943522	0.35597309705	0.123759731786
50	0.064	17	0.995013842746	0.0965410235539	0.995009669207
46	0.019	12	0.954833887043	0.376390732285	0.826649500342
41	0.046	14	0.996674972315	0.477644988514	0.996672203765
23	0.028	1	0.0684163898117	0.430385413121	0.168021963354
23	0.037	19	0.00332779623477	1.03333625548	0.0167568680121
23	0.028	8	0.946140642303	0.485050663462	0.912487373806
28	0.046	8	0.980052602436	0.589141923297	0.97534434762
23	0.046	14	0.137621816168	0.397735697061	0.263531984864
41	0.028	8	0.0362763012182	0.32044290368	0.0288075202514
23	0.091	1	0.109634551495	0.455332976149	0.240635768274
14	0.046	12	0.998338870432	0.438970846064	0.99833748846
46	0.019	3	0.932627353267	0.494810680284	0.863007255045
28	0.046	17	0.0049861572536	1.08266216226	0.0289035453189
28	0.019	12	0.121746954596	0.547981020924	0.211509365656
50	0.064	5	0.0	-0.0671684125392	0
3001	30	8	0.54055786268	0.488837054315	0.0897026817998
971	30	14	0.529414451827	0.500514933059	0.0683701101793
391	8	3	0.514948781838	0.450127877238	0.0539904282745
2421	22	10	0.500400055371	0.52829409335	0.0494255342859
391	19	10	0.477675802879	0.572890025575	0.0578794248775
